Asic,Accounting/Finance,Age-Derived,All-Positions,Arizona State University,Avg. Tenure (before SanDisk),Job Hop,California State University,Computers,Degree Level,Degree Progam Rollup,Design,Director-VP-Mgmt,Engineer Type 1,Engineer Type,Engineer,Firmware,Gender,India,Indian Institute of Technology,Israel,Marketing/Sales,Number of Records,Other 1,Other 2,Other,Position level,Predict2,San Jose State University,SanDisk Position Change (from prior role),SanDisk Position,SanDisk Tenure,Santa Clara University,Software,Stanford University,Systems,Technion - Israel Institute of Technology,Total Experience,Total Other Job Experience,Total Other Jobs,Total SanDisk Jobs,Total SanDisk and Other Jobs,USA,USC,University Region,University of California,University of Illinois,University,Year,Id,Rf
0,0,26,Engineer-Other,0,1.082191781,1-2,0,0,Masters,Computers,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Low,0,Promo,Engineer,9.295890411,0,0,0,0,0,10,1.082191781,1,2,3,1,0,Americas,0,0,Other,2014,182038,0.112259486
0,0,29,Engineer-Design,0,0,0-1,0,0,Masters,Engineering,1,0,USA,Design,1,0,Men,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,7.547945205,0,0,0,0,0,8,0.167123288,0,4,4,1,0,Americas,0,1,University of Illinois,2014,181827,0.044754032
0,0,26,Engineer-Other,0,1.917808219,1-2,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Low,1,Promo,Engineer,6.882191781,0,0,0,0,0,16,9.589041096,5,4,9,1,0,Americas,0,0,San Jose State University,2014,182478,0.010959581
1,0,39,Engineer-ASIC,0,0,0-1,0,0,Masters,Engineering,0,0,USA,ASIC,1,0,Men,0,0,0,0,1,0,0,0,Management,Low,0,Promo,Engineer,14.46027397,1,0,0,0,0,18,3.583561644,0,5,5,1,0,Americas,0,0,Santa Clara University,2014,183775,0.007865848
0,0,27,Engineer-Other,0,11.00821918,8+,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Promo,Engineer,7.967123288,1,0,0,0,0,20,11.00821918,1,3,4,1,0,Americas,0,0,Santa Clara University,2014,183533,0.104993372
0,0,32,Engineer-Other,0,0,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Low,0,Promo,Engineer,9.438356164,0,0,0,0,0,10,0.501369863,0,5,5,1,1,Americas,0,0,USC,2014,185952,0.010692051
0,0,33,Engineer-Systems,0,3.504109589,3-4,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,Management,Low,0,Promo,Engineer,7.095890411,0,0,0,1,0,11,3.504109589,1,2,3,1,0,Americas,0,0,Other,2014,190543,0.117800509
0,0,36,Engineer-Systems,0,2.501369863,2-3,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,Management,Low,0,Promo,Engineer,8.254794521,0,0,1,1,0,18,10.00547945,4,6,10,1,0,Americas,0,0,Stanford University,2014,182363,0.000830124
0,1,26,Accounting/Finance,0,0,0-1,0,0,Masters,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Low,0,Promo,Finance,4.62739726,0,0,0,0,0,7,2,0,4,4,1,1,Americas,0,0,USC,2014,182964,0.070857866
0,1,27,Accounting/Finance,0,1,1-2,0,0,Masters,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Low,0,Promo,Finance,5.794520548,0,0,0,0,0,7,1,1,5,6,1,0,Americas,1,0,University of California,2014,182963,0.071462441
0,0,25,Engineer-Systems,0,1.33,1-2,0,0,Missing,Business,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,Management,Low,0,Promo,Engineer,9.547945205,0,0,1,1,0,11,1.334246575,1,7,8,1,0,Americas,0,0,Stanford University,2014,183896,0.003030198
0,0,22,Engineer-Systems,0,0,0-1,0,0,Missing,Computers,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,37.10958904,0,0,0,1,0,37,0,0,5,5,1,0,Americas,0,0,Other,2014,186287,0.002216984
0,0,51,Other,0,6.753424658,6-7,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,Low,0,Promo,Other,15.34520548,0,0,0,0,0,22,6.753424658,1,4,5,1,0,Americas,1,0,University of California,2014,183625,0.009461666
0,0,39,Other,0,0.685616438,0-1,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,6.630136986,0,0,0,0,0,9,2.742465753,4,2,6,0,0,India,0,0,Other,2012,181814,0.203335106
0,0,39,Other,0,0.685616438,0-1,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,6.630136986,0,0,0,0,0,9,2.742465753,4,2,6,0,0,India,0,0,Other,2012,181814,0.204335106
0,0,40,Other,0,2.749315068,2-3,0,0,Bachelors,Engineering,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,1,Management,Medium,0,Lateral,Other,8.75890411,0,0,0,0,1,14,5.498630137,2,2,4,0,0,Israel,0,0,Technion - Israel Institute of Technology,2012,186077,0.168992259
0,0,36,Other,0,2.030136986,2-3,0,0,Bachelors,Other,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,1,IC,Medium,0,Lateral,Other,8.128767123,0,0,0,0,0,14,6.090410959,3,2,5,0,0,Israel,0,0,Other,2012,181579,0.176002906
0,0,39,Engineer-Other,0,3.731506849,3-4,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,Lateral,Engineer,1.084931507,0,0,0,0,0,16,14.9260274,4,1,5,0,0,Unknown,0,0,Other,2012,181588,0.409905621
0,0,41,Computers,0,5.336986301,4-5,0,1,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,Director,Medium,1,Lateral,IT,7.495890411,0,0,0,0,0,24,16.0109589,3,2,5,1,0,Americas,0,0,San Jose State University,2012,183753,0.163010324
0,0,47,Other,0,2.394520548,2-3,0,0,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,5.668493151,0,0,0,0,0,22,16.76164384,7,2,9,1,0,Americas,0,0,Other,2012,182183,0.221335106
0,0,47,Other,0,2.793607306,2-3,0,0,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,6.95890411,0,0,0,0,0,24,16.76164384,6,3,9,1,0,Americas,0,0,Other,2012,182183,0.222335106
0,1,25,Accounting/Finance,0,0.416438356,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Finance,3.002739726,1,0,0,0,0,4,1.249315068,3,3,6,1,0,Americas,0,0,Santa Clara University,2012,182974,0.290335106
0,0,30,Other,0,1.262622309,1-2,1,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,1.334246575,0,0,0,0,0,10,8.838356164,7,2,9,1,0,Americas,0,0,California State University,2012,181683,0.292335106
0,0,28,Engineer-Other,0,0.709589041,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,3.331506849,0,0,0,0,0,6,2.838356164,4,2,6,1,0,Americas,0,0,Other,2012,11131,0.156495121
0,0,40,Computers,0,2.070776256,2-3,0,1,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,Lateral,IT,4.753424658,0,0,0,0,0,17,12.42465753,6,2,8,1,1,Americas,0,0,USC,2012,185886,0.241335106
0,0,61,Other,0,7.699543379,7-8,0,0,Masters,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,Lateral,Other,8.257534247,1,0,0,0,0,31,23.09863014,3,2,5,1,0,Americas,0,0,Santa Clara University,2012,183678,0.157001937
0,0,61,Other,0,7.699543379,7-8,0,0,Masters,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,Lateral,Other,8.257534247,1,0,0,0,0,31,23.09863014,3,2,5,1,0,Americas,0,0,Santa Clara University,2012,183678,0.157001937
0,0,29,Marketing/Sales,0,1.036399217,1-2,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,Medium,0,Lateral,Marketing/Sales,3.169863014,0,0,0,0,0,10,7.254794521,7,2,9,1,0,Americas,0,0,Other,2012,183589,0.263335106
0,0,29,Marketing/Sales,0,1.036399217,1-2,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,Medium,0,Lateral,Marketing/Sales,3.169863014,0,0,0,0,0,10,7.254794521,7,2,9,1,0,Americas,0,0,Other,2012,183589,0.264335106
0,0,40,Other,0,2.749315068,2-3,0,0,Bachelors,Engineering,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,1,Management,Medium,0,Lateral,Other,8.75890411,0,0,0,0,1,14,5.498630137,2,2,4,0,0,Israel,0,0,Technion - Israel Institute of Technology,2013,186077,0.168992259
0,0,36,Other,0,2.030136986,2-3,0,0,Bachelors,Other,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,1,IC,Medium,0,Lateral,Other,8.128767123,0,0,0,0,0,14,6.090410959,3,2,5,0,0,Israel,0,0,Other,2013,181579,0.176002906
0,0,36,Other,0,2.030136986,2-3,0,0,Bachelors,Other,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,1,IC,Medium,0,Lateral,Other,8.128767123,0,0,0,0,0,14,6.090410959,3,2,5,0,0,Israel,0,0,Other,2013,181579,0.176002906
0,0,32,Other,0,2.084931507,2-3,0,0,Masters,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Medium,0,Lateral,Other,4.504109589,0,0,0,0,0,13,8.339726027,4,2,6,0,0,APAC,0,0,Other,2013,11069,0.220335106
0,0,53,Engineer-Firmware,0,3.18869863,3-4,0,0,Missing,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,Lateral,Engineer,3.712328767,0,0,0,0,0,29,25.50958904,8,2,10,0,0,EMEA,0,0,Other,2013,183843,0.156591126
0,0,53,Engineer-Firmware,0,3.18869863,3-4,0,0,Missing,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,Lateral,Engineer,3.712328767,0,0,0,0,0,29,25.50958904,8,2,10,0,0,EMEA,0,0,Other,2013,183843,0.156591126
0,0,39,Engineer-Other,0,3.731506849,3-4,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,Lateral,Engineer,1.084931507,0,0,0,0,0,16,14.9260274,4,1,5,0,0,Unknown,0,0,Other,2013,181588,0.409905621
0,0,41,Computers,0,5.336986301,4-5,0,1,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,Director,Medium,1,Lateral,IT,7.495890411,0,0,0,0,0,24,16.0109589,3,2,5,1,0,Americas,0,0,San Jose State University,2013,183753,0.163010324
0,1,25,Accounting/Finance,0,0.312328767,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Finance,1.665753425,1,0,0,0,0,3,1.249315068,4,2,6,1,0,Americas,0,0,Santa Clara University,2013,182974,0.289335106
0,0,30,Other,0,1.262622309,1-2,1,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,1.334246575,0,0,0,0,0,10,8.838356164,7,2,9,1,0,Americas,0,0,California State University,2013,181683,0.293335106
0,0,28,Engineer-Other,0,0.946118721,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,4.208219178,0,0,0,0,0,7,2.838356164,3,3,6,1,0,Americas,0,0,Other,2013,11131,0.156495121
0,0,39,Other,0,0.685616438,0-1,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,6.630136986,0,0,0,0,0,9,2.742465753,4,2,6,0,0,India,0,0,Other,2014,181814,0.205335106
0,0,40,Other,0,2.749315068,2-3,0,0,Bachelors,Engineering,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,1,Management,Medium,0,Lateral,Other,8.75890411,0,0,0,0,1,14,5.498630137,2,2,4,0,0,Israel,0,0,Technion - Israel Institute of Technology,2014,186077,0.168992259
0,0,53,Engineer-Firmware,0,3.18869863,3-4,0,0,Missing,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,Lateral,Engineer,3.712328767,0,0,0,0,0,29,25.50958904,8,2,10,0,0,EMEA,0,0,Other,2014,183843,0.156591126
0,0,39,Engineer-Other,0,3.731506849,3-4,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,Lateral,Engineer,1.084931507,0,0,0,0,0,16,14.9260274,4,1,5,0,0,Unknown,0,0,Other,2014,181588,0.409905621
0,0,47,Other,0,2.793607306,2-3,0,0,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,6.95890411,0,0,0,0,0,24,16.76164384,6,3,9,1,0,Americas,0,0,Other,2014,182183,0.223335106
0,1,25,Accounting/Finance,0,0.624657534,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Finance,3.375342466,1,0,0,0,0,5,1.249315068,2,4,6,1,0,Americas,0,0,Santa Clara University,2014,182974,0.291335106
0,0,28,Engineer-Other,0,0.709589041,0-1,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Lateral,Engineer,3.331506849,0,0,0,0,0,6,2.838356164,4,2,6,1,0,Americas,0,0,Other,2014,11131,0.156495121
0,0,61,Other,0,11.54931507,8+,0,0,Masters,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Management,Medium,0,Lateral,Other,8.630136986,1,0,0,0,0,32,23.09863014,2,3,5,1,0,Americas,0,0,Santa Clara University,2014,183678,0.157001937
0,0,29,Marketing/Sales,0,1.036399217,1-2,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,Medium,0,Lateral,Marketing/Sales,3.169863014,0,0,0,0,0,10,7.254794521,7,2,9,1,0,Americas,0,0,Other,2014,183589,0.265335106
0,0,41,Engineer-Firmware,0,5.448401826,4-5,0,0,Bachelors,Computers,0,0,India,Firmware,1,1,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.002739726,0,0,0,0,0,17,16.34520548,3,1,4,0,0,India,0,0,Other,2012,185871,0.415335106
0,0,33,Computers,0,4.16803653,4-5,0,1,Bachelors,Computers,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,3.002739726,0,0,0,0,0,16,12.50410959,3,1,4,0,0,India,0,0,Other,2012,190559,0.477582647
0,0,44,Engineer-Director-VP-Mgmt,0,2.835159817,2-3,0,0,Bachelors,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,1,0,0,1,0,0,0,Director,Medium,0,No Change,Engineer,2.087671233,0,0,0,0,0,19,17.0109589,6,1,7,0,0,India,0,0,Indian Institute of Technology,2012,183687,0.412758063
0,0,44,Engineer-Director-VP-Mgmt,0,2.835159817,2-3,0,0,Bachelors,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,1,0,0,1,0,0,0,Director,Medium,0,No Change,Engineer,2.087671233,0,0,0,0,0,19,17.0109589,6,1,7,0,0,India,0,0,Indian Institute of Technology,2012,183687,0.412758063
1,0,30,Engineer-ASIC,0,2.168949772,2-3,0,0,Bachelors,Engineering,0,0,India,ASIC,1,0,Men,1,1,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.246575342,0,0,0,0,0,8,6.506849315,3,1,4,0,0,India,0,0,Indian Institute of Technology,2012,11061,0.413315697
1,0,39,Engineer-ASIC,0,2.419178082,2-3,0,0,Bachelors,Engineering,0,0,India,ASIC,1,0,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.252054795,0,0,0,0,0,11,7.257534247,3,1,4,0,0,India,0,0,Other,2012,182761,0.419335106
0,0,34,Engineer-Firmware,0,2.584474886,2-3,0,0,Bachelors,Engineering,0,0,India,Firmware,1,1,Men,1,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,0.917808219,0,0,0,0,0,9,7.753424658,3,1,4,0,0,India,0,0,Other,2012,10607,0.418745744
0,0,26,Engineer-Other,0,0,0-1,0,0,Bachelors,Engineering,0,0,India,Other,1,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.665753425,0,0,0,0,0,2,0,0,1,1,0,0,India,0,0,Other,2012,189524,0.427012552
0,0,38,Engineer-Firmware,0,3.002054795,3-4,0,0,Bachelors,Engineering,0,0,India,Firmware,1,1,Men,1,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,1.750684932,0,0,0,0,0,14,12.00821918,4,1,5,0,0,India,0,0,Other,2012,186092,0.407419666
0,1,26,Accounting/Finance,0,0,0-1,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,Finance,5.753424658,0,0,0,0,0,6,0,0,1,1,0,0,India,0,0,Other,2012,11256,0.476698730
0,0,47,Computers,0,3.460273973,3-4,0,1,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,9.967123288,0,0,0,0,0,17,6.920547945,2,2,4,0,0,India,0,0,Other,2012,182977,0.444438769
0,0,31,Engineer-Firmware,0,2.919178082,2-3,0,0,Bachelors,Other,0,0,India,Firmware,1,1,Men,1,1,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,2.591780822,0,0,0,0,0,8,5.838356164,2,1,3,0,0,India,0,0,Indian Institute of Technology,2012,185878,0.396335106
0,0,29,Engineer-Other,0,2.378082192,2-3,0,0,Masters,Computers,0,0,India,Other,1,0,Men,1,1,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,1.838356164,0,0,0,0,0,7,4.756164384,2,1,3,0,0,India,0,0,Indian Institute of Technology,2012,185929,0.401047088
0,0,44,Computers,0,3.711643836,3-4,0,1,Masters,Computers,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,5.167123288,0,0,0,0,0,20,14.84657534,4,1,5,0,0,India,0,0,Other,2012,10801,0.466575682
0,0,44,Computers,0,3.711643836,3-4,0,1,Masters,Computers,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,5.167123288,0,0,0,0,0,20,14.84657534,4,1,5,0,0,India,0,0,Other,2012,10801,0.466575682
0,0,31,Engineer-Firmware,0,3.293150685,3-4,0,0,Masters,Other,0,0,India,Firmware,1,1,Men,1,1,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,0.334246575,0,0,0,0,0,7,6.58630137,2,1,3,0,0,India,0,0,Indian Institute of Technology,2012,149979,0.414778382
0,0,24,Engineer-Other,0,2.6543379,2-3,0,0,Masters,Other,0,0,India,Other,1,0,Men,1,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,1.249315068,0,0,0,0,0,17,15.9260274,6,1,7,0,0,India,0,0,Other,2012,185876,0.399449157
0,0,35,Engineer-Director-VP-Mgmt,0,2.647945205,2-3,0,0,Missing,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,2.087671233,0,0,0,0,0,13,10.59178082,4,1,5,0,0,India,0,0,Other,2012,182072,0.402576578
0,0,35,Engineer-Director-VP-Mgmt,0,2.647945205,2-3,0,0,Missing,Engineering,0,1,India,Director-VP-Mgmt,1,0,Men,1,0,0,0,1,0,0,0,Management,Medium,0,No Change,Engineer,2.087671233,0,0,0,0,0,13,10.59178082,4,1,5,0,0,India,0,0,Other,2012,182072,0.402576578
0,0,25,Engineer-Other,0,3.474885845,3-4,0,0,Bachelors,Computers,0,0,Israel,Other,1,0,Men,0,0,1,0,1,1,0,0,IC,Medium,0,No Change,Engineer,3.087671233,0,0,0,0,0,14,10.42465753,3,1,4,0,0,Israel,0,0,Other,2012,181116,0.345335106
0,0,26,Engineer-Other,0,0,0-1,0,0,Bachelors,Engineering,0,0,Israel,Other,1,0,Men,0,0,1,0,1,1,0,0,IC,Medium,0,No Change,Engineer,3.254794521,0,0,0,0,0,3,0,0,1,1,0,0,Israel,0,0,Other,2012,11101,0.404103205
0,0,22,Engineer-Software,0,0,0-1,0,0,Bachelors,Computers,0,0,Other,Software,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,3.506849315,0,1,0,0,0,4,0,0,1,1,0,0,EMEA,0,0,Other,2012,181009,0.395061298
0,0,31,Engineer-Systems,0,2.293835616,2-3,0,0,Bachelors,Computers,0,0,Other,Systems,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.580821918,0,0,0,1,0,11,9.175342466,4,1,5,0,0,APAC,0,0,Other,2012,10702,0.408439926
0,0,31,Engineer-Systems,0,2.293835616,2-3,0,0,Bachelors,Computers,0,0,Other,Systems,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.580821918,0,0,0,1,0,11,9.175342466,4,1,5,0,0,APAC,0,0,Other,2012,10702,0.408439926
0,0,27,Other,0,0,0-1,0,0,Bachelors,Engineering,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,,Medium,0,No Change,Other,0.747945205,0,0,0,0,0,1,0,0,1,1,0,0,APAC,0,0,Other,2012,10571,0.441796040
0,0,43,Engineer-Director-VP-Mgmt,0,3.834931507,3-4,0,0,Bachelors,Engineering,0,1,Other,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,1,0,Director,Medium,0,No Change,Engineer,3.254794521,0,0,0,0,0,19,15.33972603,4,1,5,0,0,EMEA,0,0,Other,2012,182339,0.389335106
0,0,27,Engineer-Design,0,0,0-1,0,0,Bachelors,Engineering,1,0,Other,Design,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,0.747945205,0,0,0,0,0,1,0,0,1,1,0,0,APAC,0,0,Other,2012,10571,0.441796040
0,0,29,Other,0,1.95890411,1-2,0,0,Bachelors,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,IC,Medium,0,No Change,Other,6.005479452,0,0,0,0,0,10,3.917808219,2,1,3,0,0,APAC,0,0,Other,2012,11300,0.453887419
0,0,23,Engineer-Firmware,0,3,3-4,0,0,Masters,Computers,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.835616438,0,0,0,0,0,5,3,1,1,2,0,0,EMEA,0,0,Other,2012,189393,0.393335106
0,0,41,Engineer-Firmware,0,5.114155251,4-5,0,0,Masters,Engineering,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.254794521,0,0,0,0,0,17,15.34246575,3,1,4,0,0,Unknown,0,0,Other,2012,186193,0.420335106
0,0,22,Engineer-Firmware,0,0.293150685,0-1,0,0,Masters,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.591780822,0,0,0,0,0,2,0.58630137,2,1,3,0,0,EMEA,0,0,Other,2012,190634,0.419112830
0,0,30,Engineer-Other,0,2.649315068,2-3,0,0,Masters,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,5.501369863,0,0,0,0,0,16,10.59726027,4,1,5,0,0,APAC,0,0,Other,2012,10681,0.317335106
0,0,38,Marketing/Sales,0,9.505479452,8+,0,0,Masters,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Management,Medium,0,No Change,Marketing/Sales,2.504109589,0,0,0,0,0,22,19.0109589,2,1,3,0,0,EMEA,0,0,Other,2012,185908,0.428678538
0,0,42,Other,0,3.668493151,3-4,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Director,Medium,0,No Change,Other,7.17260274,0,0,0,0,0,18,11.00547945,3,1,4,0,0,Unknown,0,0,Other,2012,11282,0.434806970
0,0,56,Engineer-Design,0,6.642922374,6-7,0,0,Missing,Other,1,0,Other,Design,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,3.002739726,0,0,0,0,0,23,19.92876712,3,1,4,0,0,Unknown,0,0,Other,2012,190720,0.360335106
0,0,30,Engineer-Firmware,0,3.750684932,3-4,0,0,Missing,Other,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,8.671232877,0,0,0,0,0,12,3.750684932,1,1,2,0,0,Unknown,0,0,Other,2012,181012,0.302335106
0,0,28,Engineer-Other,0,1.551780822,1-2,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,0.419178082,0,0,0,0,0,8,7.75890411,5,1,6,0,0,Unknown,0,0,Other,2012,186958,0.429726966
0,0,39,Computers,0,6.71369863,6-7,0,1,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,IT,2.339726027,0,0,0,0,0,16,13.42739726,2,1,3,0,0,Unknown,0,0,Other,2012,11514,0.465517352
0,0,28,Computers,0,0.916634051,0-1,0,1,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,IT,2.923287671,0,0,0,0,0,9,6.416438356,7,2,9,0,0,Unknown,0,0,Other,2012,190458,0.266335106
0,0,51,Other,0,6.755251142,6-7,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,IC,Medium,0,No Change,Other,1.75890411,0,0,0,0,0,22,20.26575342,3,1,4,0,0,Unknown,0,0,Other,2012,11522,0.490630388
0,0,23,Other,0,2.724200913,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Medium,0,No Change,Other,2.753424658,0,0,0,0,0,11,8.17260274,3,1,4,0,0,APAC,0,0,Other,2012,186148,0.484351677
0,0,29,Other,0,2.501369863,2-3,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,0,1,1,1,1,Management,Medium,0,No Change,Other,5.002739726,0,0,0,0,0,10,5.002739726,2,1,3,0,0,Unknown,0,0,Other,2012,186105,0.462219667
0,0,25,Marketing/Sales,0,2.165753425,2-3,0,0,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,IC,Medium,0,No Change,Marketing/Sales,4.504109589,0,0,0,0,0,9,4.331506849,2,2,4,1,0,Americas,1,0,University of California,2012,183470,0.198222532
0,0,25,Marketing/Sales,0,2.165753425,2-3,0,0,Bachelors,Business,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,IC,Medium,0,No Change,Marketing/Sales,4.504109589,0,0,0,0,0,9,4.331506849,2,2,4,1,0,Americas,1,0,University of California,2012,183470,0.198222532
